soc,scenario,eta,t,R,J_5,J_8,J_10,A
17-2199.08,Slow,1.0,2024.75,0.09159917051566424,0.4,0.375,0.4,0.695
17-2199.08,Slow,1.0,2025.0,0.0933922201518536,0.4,0.375,0.4,0.71
17-2199.08,Slow,1.0,2025.25,0.09383938185511886,0.4,0.375,0.4,0.71375
17-2199.08,Slow,1.0,2025.5,0.09428610457276713,0.4,0.375,0.4,0.7174999999999999
17-2199.08,Slow,1.0,2025.75,0.09473238895091995,0.4,0.375,0.4,0.72125
17-2199.08,Slow,1.0,2026.0,0.09517823563443144,0.4,0.375,0.4,0.725
17-2199.08,Slow,1.0,2026.25,0.0956236452668912,0.4,0.375,0.4,0.72875
17-2199.08,Slow,1.0,2026.5,0.09606861849062773,0.4,0.375,0.4,0.7324999999999999
17-2199.08,Slow,1.0,2026.75,0.09651315594671177,0.4,0.375,0.4,0.73625
17-2199.08,Slow,1.0,2027.0,0.09695725827495863,0.4,0.375,0.4,0.74
17-2199.08,Slow,1.0,2027.25,0.09740092611393193,0.4,0.375,0.4,0.7437499999999999
17-2199.08,Slow,1.0,2027.5,0.0978441601009464,0.4,0.375,0.4,0.7474999999999999
17-2199.08,Slow,1.0,2027.75,0.09828696087207078,0.4,0.375,0.4,0.75125
17-2199.08,Slow,1.0,2028.0,0.09872932906213144,0.4,0.375,0.4,0.755
17-2199.08,Slow,1.0,2028.25,0.09917126530471454,0.4,0.375,0.4,0.7587499999999999
17-2199.08,Slow,1.0,2028.5,0.09961277023216969,0.4,0.375,0.4,0.7625
17-2199.08,Slow,1.0,2028.75,0.10005384447561297,0.4,0.375,0.4,0.76625
17-2199.08,Slow,1.0,2029.0,0.10049448866492955,0.4,0.375,0.4,0.77
17-2199.08,Slow,1.0,2029.25,0.1009347034287767,0.4,0.375,0.4,0.7737499999999999
17-2199.08,Slow,1.0,2029.5,0.10137448939458768,0.4,0.375,0.4,0.7775
17-2199.08,Slow,1.0,2029.75,0.10181384718857353,0.4,0.375,0.4,0.78125
17-2199.08,Slow,1.0,2030.0,0.1022527774357264,0.4,0.375,0.4,0.7849999999999999
17-2199.08,Slow,1.0,2030.25,0.10269128075982295,0.4,0.375,0.4,0.78875
17-2199.08,Slow,1.0,2030.5,0.10312935778342674,0.4,0.375,0.4,0.7925
17-2199.08,Slow,1.0,2030.75,0.1035670091278922,0.4,0.375,0.4,0.7962499999999999
17-2199.08,Slow,1.0,2031.0,0.1040042354133655,0.4,0.375,0.4,0.7999999999999999
17-2199.08,Slow,1.0,2031.25,0.10444103725878984,0.4,0.375,0.4,0.80375
17-2199.08,Slow,1.0,2031.5,0.10487741528190683,0.4,0.375,0.4,0.8075
17-2199.08,Slow,1.0,2031.75,0.10531337009926041,0.4,0.375,0.4,0.8112499999999999
17-2199.08,Slow,1.0,2032.0,0.10574890232619834,0.4,0.375,0.4,0.815
17-2199.08,Slow,1.0,2032.25,0.10618401257687685,0.4,0.375,0.4,0.81875
17-2199.08,Slow,1.0,2032.5,0.10661870146426235,0.4,0.375,0.4,0.8225
17-2199.08,Slow,1.0,2032.75,0.10705296960013427,0.4,0.375,0.4,0.8262499999999999
17-2199.08,Slow,1.0,2033.0,0.10748681759508906,0.4,0.375,0.4,0.83
17-2199.08,Slow,1.0,2033.25,0.10792024605854167,0.4,0.375,0.4,0.83375
17-2199.08,Slow,1.0,2033.5,0.10835325559872903,0.4,0.375,0.4,0.8374999999999999
17-2199.08,Slow,1.0,2033.75,0.10878584682271325,0.4,0.375,0.4,0.8412499999999999
17-2199.08,Slow,1.0,2034.0,0.10921802033638359,0.4,0.375,0.4,0.845
17-2199.08,Slow,1.0,2034.25,0.10964977674446039,0.4,0.375,0.4,0.8487499999999999
17-2199.08,Slow,1.0,2034.5,0.11008111665049641,0.4,0.375,0.4,0.8524999999999999
17-2199.08,Slow,1.0,2034.75,0.11051204065688151,0.4,0.375,0.4,0.85625
17-2199.08,Slow,1.0,2035.0,0.11094254936484375,0.4,0.375,0.4,0.86
17-2199.08,Slow,2.0,2024.0,0.17204997304957959,0.4,0.5,0.4,0.65
17-2199.08,Slow,2.0,2024.25,0.17518186726580437,0.4,0.5,0.4,0.665
17-2199.08,Slow,2.0,2024.5,0.17828406479198095,0.4,0.5,0.4,0.6799999999999999
17-2199.08,Slow,2.0,2024.75,0.1813569860120696,0.4,0.5,0.4,0.695
17-2199.08,Slow,2.0,2025.0,0.18440104341273303,0.4,0.5,0.4,0.71
17-2199.08,Slow,2.0,2025.25,0.18515759539244545,0.4,0.5,0.4,0.71375
17-2199.08,Slow,2.0,2025.5,0.18591237496897536,0.4,0.5,0.4,0.7174999999999999
17-2199.08,Slow,2.0,2025.75,0.1866653883634501,0.4,0.5,0.4,0.72125
17-2199.08,Slow,2.0,2026.0,0.18741664176791642,0.4,0.5,0.4,0.725
17-2199.08,Slow,2.0,2026.25,0.1881661413455101,0.4,0.5,0.4,0.72875
17-2199.08,Slow,2.0,2026.5,0.18891389323062419,0.4,0.5,0.4,0.7324999999999999
17-2199.08,Slow,2.0,2026.75,0.18965990352907663,0.4,0.5,0.4,0.73625
17-2199.08,Slow,2.0,2027.0,0.19040417831827644,0.4,0.5,0.4,0.74
17-2199.08,Slow,2.0,2027.25,0.1911467236473885,0.4,0.5,0.4,0.7437499999999999
17-2199.08,Slow,2.0,2027.5,0.19188754553749748,0.4,0.5,0.4,0.7474999999999999
17-2199.08,Slow,2.0,2027.75,0.19262664998177118,0.4,0.5,0.4,0.75125
17-2199.08,Slow,2.0,2028.0,0.1933640429456215,0.4,0.5,0.4,0.755
17-2199.08,Slow,2.0,2028.25,0.1940997303668649,0.4,0.5,0.4,0.7587499999999999
17-2199.08,Slow,2.0,2028.5,0.19483371815588219,0.4,0.5,0.4,0.7625
17-2199.08,Slow,2.0,2028.75,0.19556601219577627,0.4,0.5,0.4,0.76625
17-2199.08,Slow,2.0,2029.0,0.19629661834253023,0.4,0.5,0.4,0.77
17-2199.08,Slow,2.0,2029.25,0.19702554242516251,0.4,0.5,0.4,0.7737499999999999
17-2199.08,Slow,2.0,2029.5,0.19775279024588227,0.4,0.5,0.4,0.7775
17-2199.08,Slow,2.0,2029.75,0.19847836758024345,0.4,0.5,0.4,0.78125
17-2199.08,Slow,2.0,2030.0,0.1992022801772975,0.4,0.5,0.4,0.7849999999999999
17-2199.08,Slow,2.0,2030.25,0.19992453375974514,0.4,0.5,0.4,0.78875
17-2199.08,Slow,2.0,2030.5,0.20064513402408787,0.4,0.5,0.4,0.7925
17-2199.08,Slow,2.0,2030.75,0.20136408664077637,0.4,0.5,0.4,0.7962499999999999
17-2199.08,Slow,2.0,2031.0,0.20208139725436053,0.4,0.5,0.4,0.7999999999999999
17-2199.08,Slow,2.0,2031.25,0.2027970714836368,0.4,0.5,0.4,0.80375
17-2199.08,Slow,2.0,2031.5,0.20351111492179436,0.4,0.5,0.4,0.8075
17-2199.08,Slow,2.0,2031.75,0.20422353313656139,0.4,0.5,0.4,0.8112499999999999
17-2199.08,Slow,2.0,2032.0,0.20493433167034983,0.4,0.5,0.4,0.815
17-2199.08,Slow,2.0,2032.25,0.20564351604039874,0.4,0.5,0.4,0.81875
17-2199.08,Slow,2.0,2032.5,0.2063510917389173,0.4,0.5,0.4,0.8225
17-2199.08,Slow,2.0,2032.75,0.20705706423322617,0.4,0.5,0.4,0.8262499999999999
17-2199.08,Slow,2.0,2033.0,0.20776143896589946,0.4,0.5,0.4,0.83
17-2199.08,Slow,2.0,2033.25,0.2084642213549029,0.4,0.5,0.4,0.83375
17-2199.08,Slow,2.0,2033.5,0.20916541679373432,0.4,0.5,0.4,0.8374999999999999
17-2199.08,Slow,2.0,2033.75,0.20986503065156037,0.4,0.5,0.4,0.8412499999999999
17-2199.08,Slow,2.0,2034.0,0.2105630682733547,0.4,0.5,0.4,0.845
17-2199.08,Slow,2.0,2034.25,0.21125953498003314,0.4,0.5,0.4,0.8487499999999999
17-2199.08,Slow,2.0,2034.5,0.21195443606858944,0.4,0.5,0.4,0.8524999999999999
17-2199.08,Slow,2.0,2034.75,0.21264777681222918,0.4,0.5,0.4,0.85625
17-2199.08,Slow,2.0,2035.0,0.21333956246050384,0.4,0.5,0.4,0.86
17-2199.08,Slow,4.0,2024.0,0.3265369208274881,0.6,0.625,0.5,0.65
17-2199.08,Slow,4.0,2024.25,0.3303520821714407,0.6,0.625,0.5,0.665
17-2199.08,Slow,4.0,2024.5,0.33408320639168115,0.6,0.625,0.5,0.6799999999999999
17-2199.08,Slow,4.0,2024.75,0.3377330398877823,0.6,0.625,0.5,0.695
17-2199.08,Slow,4.0,2025.0,0.34130421067625727,0.6,0.625,0.5,0.71
17-2199.08,Slow,4.0,2025.25,0.34218500953901976,0.6,0.625,0.5,0.71375
17-2199.08,Slow,4.0,2025.5,0.34306108800124857,0.6,0.625,0.5,0.7174999999999999
17-2199.08,Slow,4.0,2025.75,0.34393248390807624,0.6,0.625,0.5,0.72125
17-2199.08,Slow,4.0,2026.0,0.3447992347011563,0.6,0.625,0.5,0.725
17-2199.08,Slow,4.0,2026.25,0.34566137742402636,0.6,0.625,0.5,0.72875
17-2199.08,Slow,4.0,2026.5,0.3465189487273847,0.6,0.625,0.5,0.7324999999999999
17-2199.08,Slow,4.0,2026.75,0.34737198487428506,0.6,0.625,0.5,0.73625
17-2199.08,Slow,4.0,2027.0,0.34822052174524737,0.6,0.625,0.5,0.74
17-2199.08,Slow,4.0,2027.25,0.3490645948432888,0.6,0.625,0.5,0.7437499999999999
17-2199.08,Slow,4.0,2027.5,0.3499042392988757,0.6,0.625,0.5,0.7474999999999999
17-2199.08,Slow,4.0,2027.75,0.35073948987479664,0.6,0.625,0.5,0.75125
17-2199.08,Slow,4.0,2028.0,0.3515703809709616,0.6,0.625,0.5,0.755
17-2199.08,Slow,4.0,2028.25,0.3523969466291227,0.6,0.625,0.5,0.7587499999999999
17-2199.08,Slow,4.0,2028.5,0.35321922053752525,0.6,0.625,0.5,0.7625
17-2199.08,Slow,4.0,2028.75,0.3540372360354825,0.6,0.625,0.5,0.76625
17-2199.08,Slow,4.0,2029.0,0.3548510261178843,0.6,0.625,0.5,0.77
17-2199.08,Slow,4.0,2029.25,0.3556606234396307,0.6,0.625,0.5,0.7737499999999999
17-2199.08,Slow,4.0,2029.5,0.3564660603200016,0.6,0.625,0.5,0.7775
17-2199.08,Slow,4.0,2029.75,0.35726736874695686,0.6,0.625,0.5,0.78125
17-2199.08,Slow,4.0,2030.0,0.35806458038137096,0.6,0.625,0.5,0.7849999999999999
17-2199.08,Slow,4.0,2030.25,0.3588577265612041,0.6,0.625,0.5,0.78875
17-2199.08,Slow,4.0,2030.5,0.35964683830560656,0.6,0.625,0.5,0.7925
17-2199.08,Slow,4.0,2030.75,0.3604319463189647,0.6,0.625,0.5,0.7962499999999999
17-2199.08,Slow,4.0,2031.0,0.3612130809948816,0.6,0.625,0.5,0.7999999999999999
17-2199.08,Slow,4.0,2031.25,0.36199027242010123,0.6,0.625,0.5,0.80375
17-2199.08,Slow,4.0,2031.5,0.3627635503783692,0.6,0.625,0.5,0.8075
17-2199.08,Slow,4.0,2031.75,0.3635329443542381,0.6,0.625,0.5,0.8112499999999999
17-2199.08,Slow,4.0,2032.0,0.36429848353681715,0.6,0.625,0.5,0.815
17-2199.08,Slow,4.0,2032.25,0.36506019682345986,0.6,0.625,0.5,0.81875
17-2199.08,Slow,4.0,2032.5,0.365818112823403,0.6,0.625,0.5,0.8225
17-2199.08,Slow,4.0,2032.75,0.3665722598613473,0.6,0.625,0.5,0.8262499999999999
17-2199.08,Slow,4.0,2033.0,0.36732266598098634,0.6,0.625,0.5,0.83
17-2199.08,Slow,4.0,2033.25,0.3680693589484829,0.6,0.625,0.5,0.83375
17-2199.08,Slow,4.0,2033.5,0.3688123662558926,0.6,0.625,0.5,0.8374999999999999
17-2199.08,Slow,4.0,2033.75,0.3695517151245396,0.6,0.625,0.5,0.8412499999999999
17-2199.08,Slow,4.0,2034.0,0.37028743250834006,0.6,0.625,0.5,0.845
17-2199.08,Slow,4.0,2034.25,0.3710195450970775,0.6,0.625,0.5,0.8487499999999999
17-2199.08,Slow,4.0,2034.5,0.3717480793196317,0.6,0.625,0.5,0.8524999999999999
17-2199.08,Slow,4.0,2034.75,0.3724730613471569,0.6,0.625,0.5,0.85625
17-2199.08,Slow,4.0,2035.0,0.37319451709621726,0.6,0.625,0.5,0.86
17-2199.08,Slow,8.0,2024.0,0.5118284329102182,0.6,0.625,0.5,0.65
17-2199.08,Slow,8.0,2024.25,0.5134610359057578,0.6,0.625,0.5,0.665
17-2199.08,Slow,8.0,2024.5,0.515031378152579,0.6,0.625,0.5,0.6799999999999999
17-2199.08,Slow,8.0,2024.75,0.5165429545623977,0.6,0.625,0.5,0.695
17-2199.08,Slow,8.0,2025.0,0.5179990032760582,0.6,0.625,0.5,0.71
17-2199.08,Slow,8.0,2025.25,0.5183546961729429,0.6,0.625,0.5,0.71375
17-2199.08,Slow,8.0,2025.5,0.5187071522054265,0.6,0.625,0.5,0.7174999999999999
17-2199.08,Slow,8.0,2025.75,0.5190564153573839,0.6,0.625,0.5,0.72125
17-2199.08,Slow,8.0,2026.0,0.5194025288193878,0.6,0.625,0.5,0.725
17-2199.08,Slow,8.0,2026.25,0.5197455350065139,0.6,0.625,0.5,0.72875
17-2199.08,Slow,8.0,2026.5,0.5200854755756685,0.6,0.625,0.5,0.7324999999999999
17-2199.08,Slow,8.0,2026.75,0.5204223914424532,0.6,0.625,0.5,0.73625
17-2199.08,Slow,8.0,2027.0,0.520756322797582,0.6,0.625,0.5,0.74
17-2199.08,Slow,8.0,2027.25,0.5210873091228634,0.6,0.625,0.5,0.7437499999999999
17-2199.08,Slow,8.0,2027.5,0.5214153892067621,0.6,0.625,0.5,0.7474999999999999
17-2199.08,Slow,8.0,2027.75,0.5217406011595527,0.6,0.625,0.5,0.75125
17-2199.08,Slow,8.0,2028.0,0.5220629824280764,0.6,0.625,0.5,0.755
17-2199.08,Slow,8.0,2028.25,0.5223825698101155,0.6,0.625,0.5,0.7587499999999999
17-2199.08,Slow,8.0,2028.5,0.5226993994683952,0.6,0.625,0.5,0.7625
17-2199.08,Slow,8.0,2028.75,0.523013506944225,0.6,0.625,0.5,0.76625
17-2199.08,Slow,8.0,2029.0,0.5233249271707887,0.6,0.625,0.5,0.77
17-2199.08,Slow,8.0,2029.25,0.5236336944860954,0.6,0.625,0.5,0.7737499999999999
17-2199.08,Slow,8.0,2029.5,0.5239398426456029,0.6,0.625,0.5,0.7775
17-2199.08,Slow,8.0,2029.75,0.524243404834517,0.6,0.625,0.5,0.78125
17-2199.08,Slow,8.0,2030.0,0.5245444136797843,0.6,0.625,0.5,0.7849999999999999
17-2199.08,Slow,8.0,2030.25,0.5248429012617827,0.6,0.625,0.5,0.78875
17-2199.08,Slow,8.0,2030.5,0.525138899125717,0.6,0.625,0.5,0.7925
17-2199.08,Slow,8.0,2030.75,0.5254324382927341,0.6,0.625,0.5,0.7962499999999999
17-2199.08,Slow,8.0,2031.0,0.5257235492707601,0.6,0.625,0.5,0.7999999999999999
17-2199.08,Slow,8.0,2031.25,0.5260122620650698,0.6,0.625,0.5,0.80375
17-2199.08,Slow,8.0,2031.5,0.5262986061885973,0.6,0.625,0.5,0.8075
17-2199.08,Slow,8.0,2031.75,0.5265826106719914,0.6,0.625,0.5,0.8112499999999999
17-2199.08,Slow,8.0,2032.0,0.526864304073429,0.6,0.625,0.5,0.815
17-2199.08,Slow,8.0,2032.25,0.5271437144881862,0.6,0.625,0.5,0.81875
17-2199.08,Slow,8.0,2032.5,0.5274208695579804,0.6,0.625,0.5,0.8225
17-2199.08,Slow,8.0,2032.75,0.5276957964800868,0.6,0.625,0.5,0.8262499999999999
17-2199.08,Slow,8.0,2033.0,0.5279685220162328,0.6,0.625,0.5,0.83
17-2199.08,Slow,8.0,2033.25,0.5282390725012845,0.6,0.625,0.5,0.83375
17-2199.08,Slow,8.0,2033.5,0.5285074738517225,0.6,0.625,0.5,0.8374999999999999
17-2199.08,Slow,8.0,2033.75,0.5287737515739183,0.6,0.625,0.5,0.8412499999999999
17-2199.08,Slow,8.0,2034.0,0.5290379307722128,0.6,0.625,0.5,0.845
17-2199.08,Slow,8.0,2034.25,0.5293000361568091,0.6,0.625,0.5,0.8487499999999999
17-2199.08,Slow,8.0,2034.5,0.5295600920514739,0.6,0.625,0.5,0.8524999999999999
17-2199.08,Slow,8.0,2034.75,0.5298181224010654,0.6,0.625,0.5,0.85625
17-2199.08,Slow,8.0,2035.0,0.5300741507788804,0.6,0.625,0.5,0.86
17-2199.08,Baseline,0.5,2024.0,0.04270925036598436,0.19999999999999996,0.125,0.09999999999999998,0.65
17-2199.08,Baseline,0.5,2024.25,0.04365692524957174,0.19999999999999996,0.25,0.09999999999999998,0.665
17-2199.08,Baseline,0.5,2024.5,0.044602956568143295,0.19999999999999996,0.25,0.09999999999999998,0.6799999999999999
17-2199.08,Baseline,0.5,2024.75,0.04554734859367934,0.19999999999999996,0.25,0.09999999999999998,0.695
17-2199.08,Baseline,0.5,2025.0,0.0464901055833675,0.19999999999999996,0.25,0.09999999999999998,0.71
17-2199.08,Baseline,0.5,2025.25,0.046960872266110884,0.19999999999999996,0.25,0.09999999999999998,0.7174999999999999
17-2199.08,Baseline,0.5,2025.5,0.04743123177966774,0.19999999999999996,0.25,0.09999999999999998,0.725
17-2199.08,Baseline,0.5,2025.75,0.047901184652054445,0.19999999999999996,0.25,0.09999999999999998,0.7324999999999999
17-2199.08,Baseline,0.5,2026.0,0.04837073141037494,0.19999999999999996,0.25,0.09999999999999998,0.74
17-2199.08,Baseline,0.5,2026.25,0.04883987258082264,0.19999999999999996,0.25,0.09999999999999998,0.7474999999999999
17-2199.08,Baseline,0.5,2026.5,0.0493086086886826,0.19999999999999996,0.25,0.09999999999999998,0.755
17-2199.08,Baseline,0.5,2026.75,0.04977694025833265,0.19999999999999996,0.25,0.09999999999999998,0.7625
17-2199.08,Baseline,0.5,2027.0,0.050244867813246184,0.19999999999999996,0.25,0.09999999999999998,0.77
17-2199.08,Baseline,0.5,2027.25,0.05071239187599384,0.19999999999999996,0.25,0.09999999999999998,0.7775
17-2199.08,Baseline,0.5,2027.5,0.05117951296824535,0.19999999999999996,0.25,0.09999999999999998,0.7849999999999999
17-2199.08,Baseline,0.5,2027.75,0.051646231610771545,0.19999999999999996,0.25,0.09999999999999998,0.7925
17-2199.08,Baseline,0.5,2028.0,0.052112548323446195,0.19999999999999996,0.25,0.09999999999999998,0.7999999999999999
17-2199.08,Baseline,0.5,2028.25,0.05257846362524839,0.19999999999999996,0.25,0.09999999999999998,0.8075
17-2199.08,Baseline,0.5,2028.5,0.053043978034263695,0.19999999999999996,0.25,0.09999999999999998,0.815
17-2199.08,Baseline,0.5,2028.75,0.053509092067686934,0.19999999999999996,0.25,0.09999999999999998,0.8225
17-2199.08,Baseline,0.5,2029.0,0.05397380624182319,0.19999999999999996,0.25,0.09999999999999998,0.83
17-2199.08,Baseline,0.5,2029.25,0.05443812107209043,0.19999999999999996,0.25,0.09999999999999998,0.8374999999999999
17-2199.08,Baseline,0.5,2029.5,0.05490203707302134,0.19999999999999996,0.25,0.09999999999999998,0.845
17-2199.08,Baseline,0.5,2029.75,0.05536555475826464,0.19999999999999996,0.25,0.09999999999999998,0.8524999999999999
17-2199.08,Baseline,0.5,2030.0,0.05582867464058793,0.19999999999999996,0.25,0.09999999999999998,0.86
17-2199.08,Baseline,0.5,2030.25,0.05629139723187869,0.19999999999999996,0.25,0.09999999999999998,0.8674999999999999
17-2199.08,Baseline,0.5,2030.5,0.056753723043146284,0.19999999999999996,0.25,0.09999999999999998,0.875
17-2199.08,Baseline,0.5,2030.75,0.05721565258452485,0.19999999999999996,0.25,0.09999999999999998,0.8825
17-2199.08,Baseline,0.5,2031.0,0.0576771863652734,0.19999999999999996,0.25,0.09999999999999998,0.8899999999999999
17-2199.08,Baseline,0.5,2031.25,0.05813832489377985,0.19999999999999996,0.25,0.09999999999999998,0.8975
17-2199.08,Baseline,0.5,2031.5,0.05859906867756058,0.19999999999999996,0.25,0.09999999999999998,0.905
17-2199.08,Baseline,0.5,2031.75,0.059059418223264104,0.19999999999999996,0.25,0.09999999999999998,0.9125
17-2199.08,Baseline,0.5,2032.0,0.0595193740366725,0.19999999999999996,0.25,0.09999999999999998,0.9199999999999999
17-2199.08,Baseline,0.5,2032.25,0.0599789366227025,0.19999999999999996,0.25,0.09999999999999998,0.9275
17-2199.08,Baseline,0.5,2032.5,0.060438106485407844,0.19999999999999996,0.25,0.09999999999999998,0.9349999999999999
17-2199.08,Baseline,0.5,2032.75,0.06089688412798175,0.4,0.25,0.09999999999999998,0.9424999999999999
17-2199.08,Baseline,0.5,2033.0,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2033.25,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2033.5,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2033.75,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2034.0,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2034.25,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2034.5,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2034.75,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,0.5,2035.0,0.06135527005275765,0.4,0.25,0.09999999999999998,0.95
17-2199.08,Baseline,1.0,2024.0,0.08617739865968681,0.4,0.375,0.30000000000000004,0.65
17-2199.08,Baseline,1.0,2024.25,0.08799180190273234,0.4,0.375,0.30000000000000004,0.665
17-2199.08,Baseline,1.0,2024.5,0.08979904508825173,0.4,0.375,0.4,0.6799999999999999
17-2199.08,Baseline,1.0,2024.75,0.09159917051566424,0.4,0.375,0.4,0.695
17-2199.08,Baseline,1.0,2025.0,0.0933922201518536,0.4,0.375,0.4,0.71
17-2199.08,Baseline,1.0,2025.25,0.09428610457276713,0.4,0.375,0.4,0.7174999999999999
