soc,scenario,eta,t,task_id,p_ij
17-2199.08,Fast,0.5,2024.0,16517,0.0709419875718926
17-2199.08,Fast,0.5,2024.0,16509,0.07046660449077573
17-2199.08,Fast,0.5,2024.0,16511,0.06758127274513322
17-2199.08,Fast,0.5,2024.0,16521,0.0547791936508045
17-2199.08,Fast,0.5,2024.0,16512,0.05750082892871584
17-2199.08,Fast,0.5,2024.0,16516,0.05019281864056821
17-2199.08,Fast,0.5,2024.0,21057,0.05006732530859521
17-2199.08,Fast,0.5,2024.0,16520,0.05763728126921225
17-2199.08,Fast,0.5,2024.0,21058,0.05443490429550981
17-2199.08,Fast,0.5,2024.0,16528,0.04460249697454791
17-2199.08,Fast,0.5,2024.0,16523,0.043114633585400394
17-2199.08,Fast,0.5,2024.0,16514,0.041104031784653106
17-2199.08,Fast,0.5,2024.0,16510,0.050012783874965744
17-2199.08,Fast,0.5,2024.0,16515,0.03926767612110574
17-2199.08,Fast,0.5,2024.0,16530,0.038114762560461694
17-2199.08,Fast,0.5,2024.0,16518,0.04040648207916304
17-2199.08,Fast,0.5,2024.0,16519,0.045641302622792354
17-2199.08,Fast,0.5,2024.0,16525,0.044383029373929565
17-2199.08,Fast,0.5,2024.0,16522,0.04421790165098169
17-2199.08,Fast,0.5,2024.0,16513,0.03553268247079142
17-2199.08,Fast,0.5,2024.25,16517,0.07098507983644844
17-2199.08,Fast,0.5,2024.25,16509,0.07060984922370306
17-2199.08,Fast,0.5,2024.25,16511,0.06771865216670775
17-2199.08,Fast,0.5,2024.25,16521,0.054648373037216244
17-2199.08,Fast,0.5,2024.25,16512,0.057450923430863166
17-2199.08,Fast,0.5,2024.25,16516,0.050072950951858874
17-2199.08,Fast,0.5,2024.25,21057,0.049947757316058744
17-2199.08,Fast,0.5,2024.25,16520,0.057754446513965114
17-2199.08,Fast,0.5,2024.25,21058,0.054545559738383535
17-2199.08,Fast,0.5,2024.25,16528,0.04449597978010045
17-2199.08,Fast,0.5,2024.25,16523,0.04301166962327584
17-2199.08,Fast,0.5,2024.25,16514,0.04100586942955717
17-2199.08,Fast,0.5,2024.25,16510,0.050114450017685296
17-2199.08,Fast,0.5,2024.25,16515,0.03917389924813652
17-2199.08,Fast,0.5,2024.25,16530,0.03802373901132523
17-2199.08,Fast,0.5,2024.25,16518,0.04037141292203601
17-2199.08,Fast,0.5,2024.25,16519,0.0457340824048168
17-2199.08,Fast,0.5,2024.25,16525,0.044473251334177503
17-2199.08,Fast,0.5,2024.25,16522,0.044307787939080474
17-2199.08,Fast,0.5,2024.25,16513,0.03555426607460374
17-2199.08,Fast,0.5,2024.5,16517,0.07102809736552308
17-2199.08,Fast,0.5,2024.5,16509,0.07075284552540591
17-2199.08,Fast,0.5,2024.5,16511,0.06785579332934447
17-2199.08,Fast,0.5,2024.5,16521,0.0545177793075389
17-2199.08,Fast,0.5,2024.5,16512,0.057401104484771856
17-2199.08,Fast,0.5,2024.5,16516,0.04995329115125876
17-2199.08,Fast,0.5,2024.5,21057,0.04982839669186447
17-2199.08,Fast,0.5,2024.5,16520,0.057871408557492884
17-2199.08,Fast,0.5,2024.5,21058,0.054656023270067196
17-2199.08,Fast,0.5,2024.5,16528,0.04438964731982438
17-2199.08,Fast,0.5,2024.5,16523,0.04290888423290515
17-2199.08,Fast,0.5,2024.5,16514,0.04090787731872486
17-2199.08,Fast,0.5,2024.5,16510,0.050215939839476274
17-2199.08,Fast,0.5,2024.5,16515,0.03908028501363159
17-2199.08,Fast,0.5,2024.5,16530,0.03793287332552731
17-2199.08,Fast,0.5,2024.5,16518,0.04033640458580947
17-2199.08,Fast,0.5,2024.5,16519,0.04582670127764492
17-2199.08,Fast,0.5,2024.5,16525,0.04456331682129305
17-2199.08,Fast,0.5,2024.5,16522,0.04439751833620751
17-2199.08,Fast,0.5,2024.5,16513,0.03557581224568808
17-2199.08,Fast,0.5,2024.75,16517,0.07107104035337011
17-2199.08,Fast,0.5,2024.75,16509,0.07089559404161064
17-2199.08,Fast,0.5,2024.75,16511,0.06799269685232971
17-2199.08,Fast,0.5,2024.75,16521,0.05438741187205217
17-2199.08,Fast,0.5,2024.75,16512,0.05735137186547519
17-2199.08,Fast,0.5,2024.75,16516,0.04983383869842176
17-2199.08,Fast,0.5,2024.75,21057,0.0497092428970173
17-2199.08,Fast,0.5,2024.75,16520,0.05798816792795939
17-2199.08,Fast,0.5,2024.75,21058,0.05476629538937937
17-2199.08,Fast,0.5,2024.75,16528,0.044283499113555724
17-2199.08,Fast,0.5,2024.75,16523,0.04280627695014176
17-2199.08,Fast,0.5,2024.75,16514,0.040810055009654574
17-2199.08,Fast,0.5,2024.75,16510,0.05031725379863482
17-2199.08,Fast,0.5,2024.75,16515,0.03898683299485846
17-2199.08,Fast,0.5,2024.75,16530,0.037842165092747036
17-2199.08,Fast,0.5,2024.75,16518,0.04030145691239676
17-2199.08,Fast,0.5,2024.75,16519,0.045919159659514416
17-2199.08,Fast,0.5,2024.75,16525,0.04465322624198366
17-2199.08,Fast,0.5,2024.75,16522,0.04448709324755706
17-2199.08,Fast,0.5,2024.75,16513,0.03559732108134016
17-2199.08,Fast,0.5,2025.0,16517,0.07111390899357059
17-2199.08,Fast,0.5,2025.0,16509,0.07103809541580773
17-2199.08,Fast,0.5,2025.0,16511,0.06812936335280557
17-2199.08,Fast,0.5,2025.0,16521,0.05425727014307783
17-2199.08,Fast,0.5,2025.0,16512,0.05730172534878544
17-2199.08,Fast,0.5,2025.0,16516,0.04971459305487288
17-2199.08,Fast,0.5,2025.0,21057,0.04959029539438853
17-2199.08,Fast,0.5,2025.0,16520,0.05810472515169964
17-2199.08,Fast,0.5,2025.0,21058,0.054876376593411456
17-2199.08,Fast,0.5,2025.0,16528,0.044177534682793146
17-2199.08,Fast,0.5,2025.0,16523,0.04270384731244634
17-2199.08,Fast,0.5,2025.0,16514,0.04071240206137696
17-2199.08,Fast,0.5,2025.0,16510,0.05041839235187017
17-2199.08,Fast,0.5,2025.0,16515,0.03889354277054845
17-2199.08,Fast,0.5,2025.0,16530,0.03775161390408433
17-2199.08,Fast,0.5,2025.0,16518,0.04026656974425865
17-2199.08,Fast,0.5,2025.0,16519,0.046011457967214835
17-2199.08,Fast,0.5,2025.0,16525,0.04474298000154849
17-2199.08,Fast,0.5,2025.0,16522,0.04457651307692037
17-2199.08,Fast,0.5,2025.0,16513,0.035618792678518835
17-2199.08,Fast,0.5,2025.25,16517,0.071178072973845
17-2199.08,Fast,0.5,2025.25,16509,0.07125138548799811
17-2199.08,Fast,0.5,2025.25,16511,0.06833392003106037
17-2199.08,Fast,0.5,2025.25,16521,0.05406247946878206
17-2199.08,Fast,0.5,2025.25,16512,0.05722741652763601
17-2199.08,Fast,0.5,2025.25,16516,0.049536111183633096
17-2199.08,Fast,0.5,2025.25,21057,0.049412259767956775
17-2199.08,Fast,0.5,2025.25,16520,0.05827918310907684
17-2199.08,Fast,0.5,2025.25,21058,0.055041141516466406
17-2199.08,Fast,0.5,2025.25,16528,0.04401893157307359
17-2199.08,Fast,0.5,2025.25,16523,0.042550534932537076
17-2199.08,Fast,0.5,2025.25,16514,0.04056623922957906
17-2199.08,Fast,0.5,2025.25,16510,0.05056977229078194
17-2199.08,Fast,0.5,2025.25,16515,0.03875390988076154
17-2199.08,Fast,0.5,2025.25,16530,0.03761608068782154
17-2199.08,Fast,0.5,2025.25,16518,0.040214352096164904
17-2199.08,Fast,0.5,2025.25,16519,0.04614960619787852
17-2199.08,Fast,0.5,2025.25,16525,0.0448773196594276
17-2199.08,Fast,0.5,2025.25,16522,0.044710352922098094
17-2199.08,Fast,0.5,2025.25,16513,0.03565093046342149
17-2199.08,Fast,0.5,2025.5,16517,0.07124207075407431
17-2199.08,Fast,0.5,2025.5,16509,0.07146412308792179
17-2199.08,Fast,0.5,2025.5,16511,0.06853794685862614
17-2199.08,Fast,0.5,2025.5,16521,0.05386819334889084
17-2199.08,Fast,0.5,2025.5,16512,0.05715330018409437
17-2199.08,Fast,0.5,2025.5,16516,0.04935809162309989
17-2199.08,Fast,0.5,2025.5,21057,0.04923468529635089
17-2199.08,Fast,0.5,2025.5,16520,0.058453189178646184
17-2199.08,Fast,0.5,2025.5,21058,0.05520547965898918
17-2199.08,Fast,0.5,2025.5,16528,0.04386073928331692
17-2199.08,Fast,0.5,2025.5,16523,0.04239761966833592
17-2199.08,Fast,0.5,2025.5,16514,0.040420454994450794
17-2199.08,Fast,0.5,2025.5,16510,0.050720760119469695
17-2199.08,Fast,0.5,2025.5,16515,0.038614638673533715
17-2199.08,Fast,0.5,2025.5,16530,0.03748089853498351
17-2199.08,Fast,0.5,2025.5,16518,0.04016226970426059
17-2199.08,Fast,0.5,2025.5,16519,0.04628739659160514
17-2199.08,Fast,0.5,2025.5,16525,0.04501131134548347
17-2199.08,Fast,0.5,2025.5,16522,0.04484384609008693
17-2199.08,Fast,0.5,2025.5,16513,0.035682985003779824
17-2199.08,Fast,0.5,2025.75,16517,0.07130590297916997
17-2199.08,Fast,0.5,2025.75,16509,0.07167631035935508
17-2199.08,Fast,0.5,2025.75,16511,0.06874144589150002
17-2199.08,Fast,0.5,2025.75,16521,0.05367440982556503
17-2199.08,Fast,0.5,2025.75,16512,0.05707937557128328
17-2199.08,Fast,0.5,2025.75,16516,0.04918053257935373
17-2199.08,Fast,0.5,2025.75,21057,0.04905757019013653
17-2199.08,Fast,0.5,2025.75,16520,0.05862674511388283
17-2199.08,Fast,0.5,2025.75,21058,0.05536939267703035
17-2199.08,Fast,0.5,2025.75,16528,0.04370295621940485
17-2199.08,Fast,0.5,2025.75,16523,0.042245099978901655
17-2199.08,Fast,0.5,2025.75,16514,0.040275047886911
17-2199.08,Fast,0.5,2025.75,16510,0.05087135735945166
17-2199.08,Fast,0.5,2025.75,16515,0.038475727745416154
17-2199.08,Fast,0.5,2025.75,16530,0.03734606608332722
17-2199.08,Fast,0.5,2025.75,16518,0.04011032204370663
17-2199.08,Fast,0.5,2025.75,16519,0.046424830536921174
17-2199.08,Fast,0.5,2025.75,16525,0.04514495640996264
17-2199.08,Fast,0.5,2025.75,16522,0.044976993926109814
17-2199.08,Fast,0.5,2025.75,16513,0.03571495662261035
17-2199.08,Fast,0.5,2026.0,16517,0.07136957029071123
17-2199.08,Fast,0.5,2026.0,16509,0.0718879494349973
17-2199.08,Fast,0.5,2026.0,16511,0.06894441917505559
17-2199.08,Fast,0.5,2026.0,16521,0.05348112695108186
17-2199.08,Fast,0.5,2026.0,16512,0.05700564194618473
17-2199.08,Fast,0.5,2026.0,16516,0.04900343226774447
17-2199.08,Fast,0.5,2026.0,21057,0.0488809126691256
17-2199.08,Fast,0.5,2026.0,16520,0.058799852659201596
17-2199.08,Fast,0.5,2026.0,21058,0.05553288221808354
17-2199.08,Fast,0.5,2026.0,16528,0.04354558079545608
17-2199.08,Fast,0.5,2026.0,16523,0.04209297433125528
17-2199.08,Fast,0.5,2026.0,16514,0.04013001644546939
17-2199.08,Fast,0.5,2026.0,16510,0.05102156552438427
17-2199.08,Fast,0.5,2026.0,16515,0.03833717570021186
17-2199.08,Fast,0.5,2026.0,16530,0.037211581977648504
17-2199.08,Fast,0.5,2026.0,16518,0.04005850859237587
17-2199.08,Fast,0.5,2026.0,16519,0.046561909415178446
17-2199.08,Fast,0.5,2026.0,16525,0.04527825619613481
17-2199.08,Fast,0.5,2026.0,16522,0.0451097977684388
17-2199.08,Fast,0.5,2026.0,16513,0.03574684564126058
17-2199.08,Fast,0.5,2026.25,16517,0.07139781410545944
17-2199.08,Fast,0.5,2026.25,16509,0.0719818358376302
17-2199.08,Fast,0.5,2026.25,16511,0.06903446129684145
17-2199.08,Fast,0.5,2026.25,16521,0.05339538364625643
17-2199.08,Fast,0.5,2026.25,16512,0.05697293255736996
17-2199.08,Fast,0.5,2026.25,16516,0.04892486780080142
17-2199.08,Fast,0.5,2026.25,21057,0.04880254463101436
17-2199.08,Fast,0.5,2026.25,16520,0.058876645872596965
17-2199.08,Fast,0.5,2026.25,21058,0.0556054087344228
17-2199.08,Fast,0.5,2026.25,16528,0.043475766597049964
17-2199.08,Fast,0.5,2026.25,16523,0.042025489015689754
17-2199.08,Fast,0.5,2026.25,16514,0.04006567823068418
17-2199.08,Fast,0.5,2026.25,16510,0.05108820021464088
17-2199.08,Fast,0.5,2026.25,16515,0.03827571184689373
17-2199.08,Fast,0.5,2026.25,16530,0.03715192272590041
17-2199.08,Fast,0.5,2026.25,16518,0.040035523335335436
17-2199.08,Fast,0.5,2026.25,16519,0.046622719748608016
17-2199.08,Fast,0.5,2026.25,16525,0.04533739006523467
17-2199.08,Fast,0.5,2026.25,16522,0.04516871162909644
17-2199.08,Fast,0.5,2026.25,16513,0.0357609921084736
17-2199.08,Fast,0.5,2026.5,16517,0.07142602552663745
17-2199.08,Fast,0.5,2026.5,16509,0.07207561455949124
17-2199.08,Fast,0.5,2026.5,16511,0.06912440014696172
17-2199.08,Fast,0.5,2026.5,16521,0.05330973868267086
17-2199.08,Fast,0.5,2026.5,16512,0.05694026068380907
17-2199.08,Fast,0.5,2026.5,16516,0.04884639344150122
17-2199.08,Fast,0.5,2026.5,21057,0.048724266475256614
17-2199.08,Fast,0.5,2026.5,16520,0.05895335100984648
17-2199.08,Fast,0.5,2026.5,21058,0.05567785206820269
17-2199.08,Fast,0.5,2026.5,16528,0.04340603247037476
17-2199.08,Fast,0.5,2026.5,16523,0.04195808110079847
17-2199.08,Fast,0.5,2026.5,16514,0.040001413807080985
17-2199.08,Fast,0.5,2026.5,16510,0.05115475847982763
17-2199.08,Fast,0.5,2026.5,16515,0.038214318488077235
17-2199.08,Fast,0.5,2026.5,16530,0.037092331898909196
17-2199.08,Fast,0.5,2026.5,16518,0.04001256444068772
17-2199.08,Fast,0.5,2026.5,16519,0.046683460337074975
17-2199.08,Fast,0.5,2026.5,16525,0.045396456112152726
17-2199.08,Fast,0.5,2026.5,16522,0.045227557919905716
17-2199.08,Fast,0.5,2026.5,16513,0.035775122350733185
17-2199.08,Fast,0.5,2026.75,16517,0.07145420460994291
17-2199.08,Fast,0.5,2026.75,16509,0.07216928578572711
17-2199.08,Fast,0.5,2026.75,16511,0.06921423590298209
17-2199.08,Fast,0.5,2026.75,16521,0.05322419189123694
17-2199.08,Fast,0.5,2026.75,16512,0.05690762626099827
17-2199.08,Fast,0.5,2026.75,16516,0.04876800903491253
17-2199.08,Fast,0.5,2026.75,21057,0.048646078047308375
17-2199.08,Fast,0.5,2026.75,16520,0.05902996822238856
17-2199.08,Fast,0.5,2026.75,21058,0.05575021236244761
17-2199.08,Fast,0.5,2026.75,16528,0.043336378277754904
17-2199.08,Fast,0.5,2026.75,16523,0.04189075045349848
17-2199.08,Fast,0.5,2026.75,16514,0.039937223047783035
17-2199.08,Fast,0.5,2026.75,16510,0.051221240451350056
17-2199.08,Fast,0.5,2026.75,16515,0.038152995502553924
17-2199.08,Fast,0.5,2026.75,16530,0.03703280937902513
17-2199.08,Fast,0.5,2026.75,16518,0.039989631863105175
17-2199.08,Fast,0.5,2026.75,16519,0.046744131300499064
17-2199.08,Fast,0.5,2026.75,16525,0.04545545445350267
17-2199.08,Fast,0.5,2026.75,16522,0.04528633675704646
17-2199.08,Fast,0.5,2026.75,16513,0.03578923639593661
17-2199.08,Fast,0.5,2027.0,16517,0.0714823514109458
17-2199.08,Fast,0.5,2027.0,16509,0.07226284970106028
17-2199.08,Fast,0.5,2027.0,16511,0.06930396874206138
17-2199.08,Fast,0.5,2027.0,16521,0.05313874310325385
17-2199.08,Fast,0.5,2027.0,16512,0.05687502922458148
17-2199.08,Fast,0.5,2027.0,16516,0.04868971442645897
17-2199.08,Fast,0.5,2027.0,21057,0.048567979192979734
17-2199.08,Fast,0.5,2027.0,16520,0.05910649766131467
17-2199.08,Fast,0.5,2027.0,21058,0.05582248975985423
17-2199.08,Fast,0.5,2027.0,16528,0.04326680388183025
17-2199.08,Fast,0.5,2027.0,16523,0.04182349694101175
17-2199.08,Fast,0.5,2027.0,16514,0.03987310582620422
17-2199.08,Fast,0.5,2027.0,16510,0.0512876462603126
17-2199.08,Fast,0.5,2027.0,16515,0.03809174276939304
17-2199.08,Fast,0.5,2027.0,16530,0.036973355048868034
17-2199.08,Fast,0.5,2027.0,16518,0.03996672555736406
17-2199.08,Fast,0.5,2027.0,16519,0.04680473275852524
17-2199.08,Fast,0.5,2027.0,16525,0.045514385205631024
17-2199.08,Fast,0.5,2027.0,16522,0.04534504825643231
17-2199.08,Fast,0.5,2027.0,16513,0.0358033342719172
17-2199.08,Fast,0.5,2027.25,16517,0.07151046598508887
17-2199.08,Fast,0.5,2027.25,16509,0.07235630648979016
17-2199.08,Fast,0.5,2027.25,16511,0.06939359884095263
17-2199.08,Fast,0.5,2027.25,16521,0.05305339215040705
17-2199.08,Fast,0.5,2027.25,16512,0.056842469510350005
17-2199.08,Fast,0.5,2027.25,16516,0.04861150946191809
17-2199.08,Fast,0.5,2027.25,21057,0.04848996975843385
17-2199.08,Fast,0.5,2027.25,16520,0.0591829394773702
17-2199.08,Fast,0.5,2027.25,21058,0.0558946844027924
17-2199.08,Fast,0.5,2027.25,16528,0.04319730914555517
17-2199.08,Fast,0.5,2027.25,16523,0.04175632043086426
17-2199.08,Fast,0.5,2027.25,16514,0.03980906201604833
17-2199.08,Fast,0.5,2027.25,16510,0.05135397603751945
17-2199.08,Fast,0.5,2027.25,16515,0.038030560167940736
17-2199.08,Fast,0.5,2027.25,16530,0.03691396879132649
17-2199.08,Fast,0.5,2027.25,16518,0.03994384547834419
17-2199.08,Fast,0.5,2027.25,16519,0.046865264830524445
17-2199.08,Fast,0.5,2027.25,16525,0.04557324848461781
17-2199.08,Fast,0.5,2027.25,16522,0.045403692533711425
17-2199.08,Fast,0.5,2027.25,16513,0.03581741600644451
17-2199.08,Fast,0.5,2027.5,16517,0.07153854838768794
17-2199.08,Fast,0.5,2027.5,16509,0.07244965633579445
17-2199.08,Fast,0.5,2027.5,16511,0.06948312637600446
17-2199.08,Fast,0.5,2027.5,16521,0.052968138864767235
17-2199.08,Fast,0.5,2027.5,16512,0.0568099470542421
17-2199.08,Fast,0.5,2027.5,16516,0.04853339398742043
17-2199.08,Fast,0.5,2027.5,21057,0.04841204959018594
17-2199.08,Fast,0.5,2027.5,16520,0.05925929382095562
17-2199.08,Fast,0.5,2027.5,21058,0.05596679643330621
17-2199.08,Fast,0.5,2027.5,16528,0.04312789393219771
17-2199.08,Fast,0.5,2027.5,16523,0.0416892207908852
17-2199.08,Fast,0.5,2027.5,16514,0.03974509149130816
17-2199.08,Fast,0.5,2027.5,16510,0.05142022991347545
17-2199.08,Fast,0.5,2027.5,16515,0.0379694475778193
17-2199.08,Fast,0.5,2027.5,16530,0.03685465048955712
17-2199.08,Fast,0.5,2027.5,16518,0.03992099158102867
17-2199.08,Fast,0.5,2027.5,16519,0.04692572763559447
