soc,scenario,eta,t,R,J_5,J_8,J_10,A
49-1011.00,Baseline,1.0,2026.25,0.06956530704573116,0.6,0.25,0.19999999999999996,0.7474999999999999
49-1011.00,Baseline,1.0,2026.5,0.0701858182182927,0.6,0.25,0.19999999999999996,0.755
49-1011.00,Baseline,1.0,2026.75,0.07080496258178115,0.6,0.25,0.19999999999999996,0.7625
49-1011.00,Baseline,1.0,2027.0,0.0714227446472639,0.6,0.25,0.19999999999999996,0.77
49-1011.00,Baseline,1.0,2027.25,0.0720391689059788,0.6,0.25,0.19999999999999996,0.7775
49-1011.00,Baseline,1.0,2027.5,0.07265423982944295,0.6,0.25,0.19999999999999996,0.7849999999999999
49-1011.00,Baseline,1.0,2027.75,0.07326796186956111,0.8,0.25,0.19999999999999996,0.7925
49-1011.00,Baseline,1.0,2028.0,0.07388033945873267,0.8,0.25,0.19999999999999996,0.7999999999999999
49-1011.00,Baseline,1.0,2028.25,0.07449137700995861,0.8,0.25,0.19999999999999996,0.8075
49-1011.00,Baseline,1.0,2028.5,0.07510107891694735,0.8,0.375,0.19999999999999996,0.815
49-1011.00,Baseline,1.0,2028.75,0.07570944955422057,0.8,0.375,0.19999999999999996,0.8225
49-1011.00,Baseline,1.0,2029.0,0.07631649327721717,0.8,0.375,0.19999999999999996,0.83
49-1011.00,Baseline,1.0,2029.25,0.07692221442239773,0.8,0.375,0.19999999999999996,0.8374999999999999
49-1011.00,Baseline,1.0,2029.5,0.07752661730734726,0.8,0.375,0.19999999999999996,0.845
49-1011.00,Baseline,1.0,2029.75,0.07812970623087809,0.8,0.375,0.19999999999999996,0.8524999999999999
49-1011.00,Baseline,1.0,2030.0,0.07873148547313194,0.8,0.375,0.19999999999999996,0.86
49-1011.00,Baseline,1.0,2030.25,0.07933195929568097,0.8,0.375,0.19999999999999996,0.8674999999999999
49-1011.00,Baseline,1.0,2030.5,0.07993113194162815,0.8,0.375,0.19999999999999996,0.875
49-1011.00,Baseline,1.0,2030.75,0.0805290076357077,0.8,0.375,0.30000000000000004,0.8825
49-1011.00,Baseline,1.0,2031.0,0.08112559058438397,0.8,0.375,0.30000000000000004,0.8899999999999999
49-1011.00,Baseline,1.0,2031.25,0.08172088497595055,0.8,0.375,0.30000000000000004,0.8975
49-1011.00,Baseline,1.0,2031.5,0.08231489498062772,0.8,0.375,0.30000000000000004,0.905
49-1011.00,Baseline,1.0,2031.75,0.08290762475066002,0.8,0.375,0.30000000000000004,0.9125
49-1011.00,Baseline,1.0,2032.0,0.08349907842041342,0.8,0.375,0.30000000000000004,0.9199999999999999
49-1011.00,Baseline,1.0,2032.25,0.08408926010647076,0.8,0.375,0.30000000000000004,0.9275
49-1011.00,Baseline,1.0,2032.5,0.08467817390772811,0.8,0.375,0.30000000000000004,0.9349999999999999
49-1011.00,Baseline,1.0,2032.75,0.08526582390548836,0.8,0.375,0.30000000000000004,0.9424999999999999
49-1011.00,Baseline,1.0,2033.0,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2033.25,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2033.5,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2033.75,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2034.0,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2034.25,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2034.5,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2034.75,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,1.0,2035.0,0.0858522141635569,0.8,0.375,0.30000000000000004,0.95
49-1011.00,Baseline,2.0,2024.0,0.12969765958391952,0.8,0.5,0.4,0.65
49-1011.00,Baseline,2.0,2024.25,0.13204804580472507,0.8,0.5,0.4,0.665
49-1011.00,Baseline,2.0,2024.5,0.13437577522751695,0.8,0.5,0.4,0.6799999999999999
49-1011.00,Baseline,2.0,2024.75,0.13668117388480502,0.8,0.625,0.4,0.695
49-1011.00,Baseline,2.0,2025.0,0.13896456158346118,0.8,0.625,0.4,0.71
49-1011.00,Baseline,2.0,2025.25,0.14009809959710934,0.8,0.625,0.4,0.7174999999999999
49-1011.00,Baseline,2.0,2025.5,0.14122625205261352,0.8,0.625,0.4,0.725
49-1011.00,Baseline,2.0,2025.75,0.14234905724004146,0.8,0.625,0.4,0.7324999999999999
49-1011.00,Baseline,2.0,2026.0,0.14346655308734277,0.8,0.625,0.4,0.74
49-1011.00,Baseline,2.0,2026.25,0.14457877716461612,0.8,0.625,0.4,0.7474999999999999
49-1011.00,Baseline,2.0,2026.5,0.14568576668832303,0.8,0.625,0.4,0.755
49-1011.00,Baseline,2.0,2026.75,0.14678755852543676,0.8,0.625,0.4,0.7625
49-1011.00,Baseline,2.0,2027.0,0.14788418919753585,0.8,0.625,0.4,0.77
49-1011.00,Baseline,2.0,2027.25,0.1489756948848397,0.8,0.625,0.4,0.7775
49-1011.00,Baseline,2.0,2027.5,0.15006211143018766,0.8,0.625,0.4,0.7849999999999999
49-1011.00,Baseline,2.0,2027.75,0.15114347434296174,0.8,0.625,0.4,0.7925
49-1011.00,Baseline,2.0,2028.0,0.15221981880295601,0.8,0.625,0.4,0.7999999999999999
49-1011.00,Baseline,2.0,2028.25,0.1532911796641919,0.8,0.625,0.4,0.8075
49-1011.00,Baseline,2.0,2028.5,0.15435759145867947,0.8,0.625,0.4,0.815
49-1011.00,Baseline,2.0,2028.75,0.15541908840012864,0.8,0.625,0.4,0.8225
49-1011.00,Baseline,2.0,2029.0,0.15647570438760752,0.8,0.625,0.4,0.83
49-1011.00,Baseline,2.0,2029.25,0.15752747300915146,0.8,0.625,0.4,0.8374999999999999
49-1011.00,Baseline,2.0,2029.5,0.15857442754532147,0.8,0.625,0.4,0.845
49-1011.00,Baseline,2.0,2029.75,0.15961660097271604,0.8,0.625,0.4,0.8524999999999999
49-1011.00,Baseline,2.0,2030.0,0.16065402596743125,0.8,0.625,0.4,0.86
49-1011.00,Baseline,2.0,2030.25,0.16168673490847832,0.8,0.625,0.4,0.8674999999999999
49-1011.00,Baseline,2.0,2030.5,0.16271475988115044,0.8,0.625,0.4,0.875
49-1011.00,Baseline,2.0,2030.75,0.1637381326803466,0.8,0.625,0.4,0.8825
49-1011.00,Baseline,2.0,2031.0,0.16475688481384926,0.8,0.625,0.4,0.8899999999999999
49-1011.00,Baseline,2.0,2031.25,0.16577104750555816,0.8,0.625,0.4,0.8975
49-1011.00,Baseline,2.0,2031.5,0.16678065169867995,0.8,0.625,0.4,0.905
49-1011.00,Baseline,2.0,2031.75,0.16778572805887576,0.8,0.625,0.4,0.9125
49-1011.00,Baseline,2.0,2032.0,0.16878630697736607,0.8,0.625,0.4,0.9199999999999999
49-1011.00,Baseline,2.0,2032.25,0.16978241857399284,0.8,0.625,0.4,0.9275
49-1011.00,Baseline,2.0,2032.5,0.17077409270024393,0.8,0.625,0.4,0.9349999999999999
49-1011.00,Baseline,2.0,2032.75,0.17176135894223285,0.8,0.625,0.4,0.9424999999999999
49-1011.00,Baseline,2.0,2033.0,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2033.25,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2033.5,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2033.75,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2034.0,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2034.25,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2034.5,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2034.75,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,2.0,2035.0,0.17274424662364293,0.8,0.625,0.4,0.95
49-1011.00,Baseline,4.0,2024.0,0.2761503425094489,0.8,0.625,0.5,0.65
49-1011.00,Baseline,4.0,2024.25,0.27955895860126456,0.8,0.625,0.5,0.665
49-1011.00,Baseline,4.0,2024.5,0.28289679426746833,0.8,0.625,0.5,0.6799999999999999
49-1011.00,Baseline,4.0,2024.75,0.2861660315026064,0.8,0.625,0.5,0.695
49-1011.00,Baseline,4.0,2025.0,0.28936876352577146,0.8,0.625,0.5,0.71
49-1011.00,Baseline,4.0,2025.25,0.29094582104474365,0.8,0.625,0.5,0.7174999999999999
49-1011.00,Baseline,4.0,2025.5,0.29250699924998025,0.8,0.625,0.5,0.725
49-1011.00,Baseline,4.0,2025.75,0.2940525367721315,0.8,0.625,0.5,0.7324999999999999
49-1011.00,Baseline,4.0,2026.0,0.29558266748423156,0.8,0.625,0.5,0.74
49-1011.00,Baseline,4.0,2026.25,0.29709762061967776,0.8,0.625,0.5,0.7474999999999999
49-1011.00,Baseline,4.0,2026.5,0.2985976208867146,0.8,0.625,0.5,0.755
49-1011.00,Baseline,4.0,2026.75,0.30008288857954596,0.8,0.625,0.5,0.7625
49-1011.00,Baseline,4.0,2027.0,0.30155363968619,0.8,0.625,0.5,0.77
49-1011.00,Baseline,4.0,2027.25,0.3030100859931846,0.8,0.625,0.5,0.7775
49-1011.00,Baseline,4.0,2027.5,0.30445243518725557,0.8,0.625,0.5,0.7849999999999999
49-1011.00,Baseline,4.0,2027.75,0.3058808909540434,0.8,0.625,0.5,0.7925
49-1011.00,Baseline,4.0,2028.0,0.30729565307399376,0.8,0.625,0.5,0.7999999999999999
49-1011.00,Baseline,4.0,2028.25,0.30869691751550216,0.8,0.625,0.5,0.8075
49-1011.00,Baseline,4.0,2028.5,0.3100848765254054,0.8,0.625,0.5,0.815
49-1011.00,Baseline,4.0,2028.75,0.31145971871690675,0.8,0.625,0.5,0.8225
49-1011.00,Baseline,4.0,2029.0,0.3128216291550215,0.8,0.625,0.5,0.83
49-1011.00,Baseline,4.0,2029.25,0.3141707894396217,0.8,0.625,0.5,0.8374999999999999
49-1011.00,Baseline,4.0,2029.5,0.3155073777861599,0.8,0.625,0.5,0.845
49-1011.00,Baseline,4.0,2029.75,0.3168315691041457,0.8,0.625,0.5,0.8524999999999999
49-1011.00,Baseline,4.0,2030.0,0.31814353507345045,0.8,0.625,0.5,0.86
49-1011.00,Baseline,4.0,2030.25,0.3194434442185069,0.8,0.625,0.5,0.8674999999999999
49-1011.00,Baseline,4.0,2030.5,0.32073146198047303,0.8,0.625,0.5,0.875
49-1011.00,Baseline,4.0,2030.75,0.32200775078742366,0.8,0.625,0.5,0.8825
49-1011.00,Baseline,4.0,2031.0,0.32327247012263555,0.8,0.625,0.5,0.8899999999999999
49-1011.00,Baseline,4.0,2031.25,0.3245257765910205,0.8,0.625,0.5,0.8975
49-1011.00,Baseline,4.0,2031.5,0.32576782398377074,0.8,0.625,0.5,0.905
49-1011.00,Baseline,4.0,2031.75,0.32699876334126954,0.8,0.625,0.5,0.9125
49-1011.00,Baseline,4.0,2032.0,0.32821874301431886,0.8,0.625,0.5,0.9199999999999999
49-1011.00,Baseline,4.0,2032.25,0.3294279087237436,0.8,0.625,0.5,0.9275
49-1011.00,Baseline,4.0,2032.5,0.33062640361841256,0.8,0.625,0.5,0.9349999999999999
49-1011.00,Baseline,4.0,2032.75,0.33181436833173417,0.8,0.625,0.5,0.9424999999999999
49-1011.00,Baseline,4.0,2033.0,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2033.25,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2033.5,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2033.75,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2034.0,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2034.25,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2034.5,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2034.75,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,4.0,2035.0,0.33299194103666696,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2024.0,0.5289373469856905,0.8,0.625,0.5,0.65
49-1011.00,Baseline,8.0,2024.25,0.5309807586209807,0.8,0.625,0.5,0.665
49-1011.00,Baseline,8.0,2024.5,0.5329488333525186,0.8,0.625,0.5,0.6799999999999999
49-1011.00,Baseline,8.0,2024.75,0.5348456620721695,0.8,0.625,0.5,0.695
49-1011.00,Baseline,8.0,2025.0,0.5366750447499458,0.8,0.625,0.5,0.71
49-1011.00,Baseline,8.0,2025.25,0.5375655580729612,0.8,0.625,0.5,0.7174999999999999
49-1011.00,Baseline,8.0,2025.5,0.5384405158432267,0.8,0.625,0.5,0.725
49-1011.00,Baseline,8.0,2025.75,0.539300322119997,0.8,0.625,0.5,0.7324999999999999
49-1011.00,Baseline,8.0,2026.0,0.5401453670886032,0.8,0.625,0.5,0.74
49-1011.00,Baseline,8.0,2026.25,0.5409760276508602,0.8,0.625,0.5,0.7474999999999999
49-1011.00,Baseline,8.0,2026.5,0.5417926679855779,0.8,0.625,0.5,0.755
49-1011.00,Baseline,8.0,2026.75,0.542595640080929,0.8,0.625,0.5,0.7625
49-1011.00,Baseline,8.0,2027.0,0.5433852842403062,0.8,0.625,0.5,0.77
49-1011.00,Baseline,8.0,2027.25,0.5441619295632006,0.8,0.625,0.5,0.7775
49-1011.00,Baseline,8.0,2027.5,0.5449258944025226,0.8,0.625,0.5,0.7849999999999999
49-1011.00,Baseline,8.0,2027.75,0.5456774867997044,0.8,0.625,0.5,0.7925
49-1011.00,Baseline,8.0,2028.0,0.5464170048988366,0.8,0.625,0.5,0.7999999999999999
49-1011.00,Baseline,8.0,2028.25,0.5471447373409981,0.8,0.625,0.5,0.8075
49-1011.00,Baseline,8.0,2028.5,0.5478609636398875,0.8,0.625,0.5,0.815
49-1011.00,Baseline,8.0,2028.75,0.5485659545397745,0.8,0.625,0.5,0.8225
49-1011.00,Baseline,8.0,2029.0,0.5492599723567361,0.8,0.625,0.5,0.83
49-1011.00,Baseline,8.0,2029.25,0.5499432713040845,0.8,0.625,0.5,0.8374999999999999
49-1011.00,Baseline,8.0,2029.5,0.550616097802829,0.8,0.625,0.5,0.845
49-1011.00,Baseline,8.0,2029.75,0.5512786907779753,0.8,0.625,0.5,0.8524999999999999
49-1011.00,Baseline,8.0,2030.0,0.5519312819414045,0.8,0.625,0.5,0.86
49-1011.00,Baseline,8.0,2030.25,0.552574096062037,0.8,0.625,0.5,0.8674999999999999
49-1011.00,Baseline,8.0,2030.5,0.5532073512239483,0.8,0.625,0.5,0.875
49-1011.00,Baseline,8.0,2030.75,0.5538312590730498,0.8,0.625,0.5,0.8825
49-1011.00,Baseline,8.0,2031.0,0.5544460250529285,0.8,0.625,0.5,0.8899999999999999
49-1011.00,Baseline,8.0,2031.25,0.5550518486303972,0.8,0.625,0.5,0.8975
49-1011.00,Baseline,8.0,2031.5,0.5556489235112679,0.8,0.625,0.5,0.905
49-1011.00,Baseline,8.0,2031.75,0.5562374378468494,0.8,0.625,0.5,0.9125
49-1011.00,Baseline,8.0,2032.0,0.5568175744316232,0.8,0.625,0.5,0.9199999999999999
49-1011.00,Baseline,8.0,2032.25,0.5573895108925379,0.8,0.625,0.5,0.9275
49-1011.00,Baseline,8.0,2032.5,0.5579534198703333,0.8,0.625,0.5,0.9349999999999999
49-1011.00,Baseline,8.0,2032.75,0.558509469193283,0.8,0.625,0.5,0.9424999999999999
49-1011.00,Baseline,8.0,2033.0,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2033.25,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2033.5,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2033.75,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2034.0,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2034.25,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2034.5,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2034.75,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Baseline,8.0,2035.0,0.5590578220437202,0.8,0.625,0.5,0.95
49-1011.00,Fast,0.5,2024.0,0.02966207403062571,0.6,0.125,0.09999999999999998,0.65
49-1011.00,Fast,0.5,2024.25,0.030314323724707663,0.6,0.125,0.09999999999999998,0.665
49-1011.00,Fast,0.5,2024.5,0.0309651879614866,0.6,0.125,0.09999999999999998,0.6799999999999999
49-1011.00,Fast,0.5,2024.75,0.03161467115059795,0.6,0.125,0.09999999999999998,0.695
49-1011.00,Fast,0.5,2025.0,0.03226277768298321,0.6,0.125,0.09999999999999998,0.71
49-1011.00,Fast,0.5,2025.25,0.033232365809649306,0.6,0.25,0.09999999999999998,0.7324999999999999
49-1011.00,Fast,0.5,2025.5,0.03419888097087191,0.6,0.25,0.09999999999999998,0.755
49-1011.00,Fast,0.5,2025.75,0.03516233775249822,0.6,0.25,0.09999999999999998,0.7775000000000001
49-1011.00,Fast,0.5,2026.0,0.0361227506482117,0.6,0.25,0.09999999999999998,0.8
49-1011.00,Fast,0.5,2026.25,0.03654862754443175,0.6,0.25,0.09999999999999998,0.81
49-1011.00,Fast,0.5,2026.5,0.03697390728395371,0.6,0.25,0.09999999999999998,0.8200000000000001
49-1011.00,Fast,0.5,2026.75,0.03739859112188082,0.6,0.25,0.09999999999999998,0.8300000000000001
49-1011.00,Fast,0.5,2027.0,0.03782268030980175,0.6,0.25,0.09999999999999998,0.8400000000000001
49-1011.00,Fast,0.5,2027.25,0.03824617609580186,0.6,0.25,0.09999999999999998,0.8500000000000001
49-1011.00,Fast,0.5,2027.5,0.03866907972447696,0.6,0.25,0.09999999999999998,0.8600000000000001
49-1011.00,Fast,0.5,2027.75,0.03909139243694436,0.6,0.25,0.09999999999999998,0.8700000000000001
49-1011.00,Fast,0.5,2028.0,0.03951311547085537,0.6,0.25,0.09999999999999998,0.88
49-1011.00,Fast,0.5,2028.25,0.03993425006040747,0.6,0.25,0.09999999999999998,0.89
49-1011.00,Fast,0.5,2028.5,0.040354797436356296,0.6,0.25,0.09999999999999998,0.9
49-1011.00,Fast,0.5,2028.75,0.040774758826028115,0.6,0.25,0.09999999999999998,0.91
49-1011.00,Fast,0.5,2029.0,0.04119413545333052,0.6,0.25,0.09999999999999998,0.92
49-1011.00,Fast,0.5,2029.25,0.041612928538765664,0.6,0.25,0.09999999999999998,0.93
49-1011.00,Fast,0.5,2029.5,0.04203113929944115,0.6,0.25,0.09999999999999998,0.9400000000000001
49-1011.00,Fast,0.5,2029.75,0.04244876894908251,0.6,0.25,0.09999999999999998,0.9500000000000001
49-1011.00,Fast,0.5,2030.0,0.04286581869804415,0.6,0.25,0.09999999999999998,0.9600000000000001
49-1011.00,Fast,0.5,2030.25,0.04328228975332242,0.6,0.25,0.09999999999999998,0.9700000000000001
49-1011.00,Fast,0.5,2030.5,0.043698183318565065,0.6,0.25,0.09999999999999998,0.98
49-1011.00,Fast,0.5,2030.75,0.0441135005940856,0.6,0.25,0.09999999999999998,0.99
49-1011.00,Fast,0.5,2031.0,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2031.25,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2031.5,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2031.75,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2032.0,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2032.25,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2032.5,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2032.75,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2033.0,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2033.25,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2033.5,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2033.75,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2034.0,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2034.25,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2034.5,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2034.75,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,0.5,2035.0,0.04452824277687231,0.6,0.25,0.09999999999999998,1.0
49-1011.00,Fast,1.0,2024.0,0.06137219286438436,0.6,0.25,0.19999999999999996,0.65
49-1011.00,Fast,1.0,2024.25,0.06264816440145922,0.6,0.25,0.19999999999999996,0.665
49-1011.00,Fast,1.0,2024.5,0.06391844580041586,0.6,0.25,0.19999999999999996,0.6799999999999999
49-1011.00,Fast,1.0,2024.75,0.06518307503894995,0.6,0.25,0.19999999999999996,0.695
49-1011.00,Fast,1.0,2025.0,0.06644208975754087,0.6,0.25,0.19999999999999996,0.71
49-1011.00,Fast,1.0,2025.25,0.0683201661293143,0.6,0.25,0.19999999999999996,0.7324999999999999
49-1011.00,Fast,1.0,2025.5,0.0701858182182927,0.6,0.25,0.19999999999999996,0.755
49-1011.00,Fast,1.0,2025.75,0.0720391689059788,0.6,0.25,0.19999999999999996,0.7775000000000001
49-1011.00,Fast,1.0,2026.0,0.07388033945873267,0.8,0.25,0.19999999999999996,0.8
49-1011.00,Fast,1.0,2026.25,0.07469475916745039,0.8,0.25,0.19999999999999996,0.81
49-1011.00,Fast,1.0,2026.5,0.07550680699140765,0.8,0.375,0.19999999999999996,0.8200000000000001
49-1011.00,Fast,1.0,2026.75,0.07631649327721725,0.8,0.375,0.19999999999999996,0.8300000000000001
49-1011.00,Fast,1.0,2027.0,0.07712382831140095,0.8,0.375,0.19999999999999996,0.8400000000000001
49-1011.00,Fast,1.0,2027.25,0.0779288223208249,0.8,0.375,0.19999999999999996,0.8500000000000001
49-1011.00,Fast,1.0,2027.5,0.07873148547313194,0.8,0.375,0.19999999999999996,0.8600000000000001
49-1011.00,Fast,1.0,2027.75,0.0795318278771686,0.8,0.375,0.19999999999999996,0.8700000000000001
49-1011.00,Fast,1.0,2028.0,0.08032985958341106,0.8,0.375,0.30000000000000004,0.88
49-1011.00,Fast,1.0,2028.25,0.08112559058438397,0.8,0.375,0.30000000000000004,0.89
49-1011.00,Fast,1.0,2028.5,0.08191903081507915,0.8,0.375,0.30000000000000004,0.9
49-1011.00,Fast,1.0,2028.75,0.08271019015336867,0.8,0.375,0.30000000000000004,0.91
49-1011.00,Fast,1.0,2029.0,0.08349907842041357,0.8,0.375,0.30000000000000004,0.92
49-1011.00,Fast,1.0,2029.25,0.08428570538107198,0.8,0.375,0.30000000000000004,0.93
49-1011.00,Fast,1.0,2029.5,0.08507008074430111,0.8,0.375,0.30000000000000004,0.9400000000000001
49-1011.00,Fast,1.0,2029.75,0.0858522141635569,0.8,0.375,0.30000000000000004,0.9500000000000001
49-1011.00,Fast,1.0,2030.0,0.08663211523718996,0.8,0.375,0.30000000000000004,0.9600000000000001
49-1011.00,Fast,1.0,2030.25,0.08740979350883807,0.8,0.375,0.30000000000000004,0.9700000000000001
49-1011.00,Fast,1.0,2030.5,0.0881852584678155,0.8,0.375,0.30000000000000004,0.98
49-1011.00,Fast,1.0,2030.75,0.0889585195494996,0.8,0.375,0.30000000000000004,0.99
49-1011.00,Fast,1.0,2031.0,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2031.25,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2031.5,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2031.75,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2032.0,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2032.25,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2032.5,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2032.75,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2033.0,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2033.25,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2033.5,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2033.75,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2034.0,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2034.25,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2034.5,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2034.75,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,1.0,2035.0,0.08972958613571255,0.8,0.375,0.30000000000000004,1.0
49-1011.00,Fast,2.0,2024.0,0.12969765958391952,0.8,0.5,0.4,0.65
49-1011.00,Fast,2.0,2024.25,0.13204804580472507,0.8,0.5,0.4,0.665
49-1011.00,Fast,2.0,2024.5,0.13437577522751695,0.8,0.5,0.4,0.6799999999999999
49-1011.00,Fast,2.0,2024.75,0.13668117388480502,0.8,0.625,0.4,0.695
49-1011.00,Fast,2.0,2025.0,0.13896456158346118,0.8,0.625,0.4,0.71
49-1011.00,Fast,2.0,2025.25,0.14234905724004146,0.8,0.625,0.4,0.7324999999999999
49-1011.00,Fast,2.0,2025.5,0.14568576668832303,0.8,0.625,0.4,0.755
49-1011.00,Fast,2.0,2025.75,0.14897569488483975,0.8,0.625,0.4,0.7775000000000001
49-1011.00,Fast,2.0,2026.0,0.15221981880295601,0.8,0.625,0.4,0.8
49-1011.00,Fast,2.0,2026.25,0.1536471984625798,0.8,0.625,0.4,0.81
49-1011.00,Fast,2.0,2026.5,0.15506580008212495,0.8,0.625,0.4,0.8200000000000001
49-1011.00,Fast,2.0,2026.75,0.15647570438760755,0.8,0.625,0.4,0.8300000000000001
49-1011.00,Fast,2.0,2027.0,0.15787699111822134,0.8,0.625,0.4,0.8400000000000001
49-1011.00,Fast,2.0,2027.25,0.15926973904137112,0.8,0.625,0.4,0.8500000000000001
49-1011.00,Fast,2.0,2027.5,0.16065402596743128,0.8,0.625,0.4,0.8600000000000001
49-1011.00,Fast,2.0,2027.75,0.16202992876423755,0.8,0.625,0.4,0.8700000000000001
49-1011.00,Fast,2.0,2028.0,0.16339752337131502,0.8,0.625,0.4,0.88
49-1011.00,Fast,2.0,2028.25,0.16475688481384926,0.8,0.625,0.4,0.89
49-1011.00,Fast,2.0,2028.5,0.16610808721640719,0.8,0.625,0.4,0.9
49-1011.00,Fast,2.0,2028.75,0.16745120381641032,0.8,0.625,0.4,0.91
49-1011.00,Fast,2.0,2029.0,0.1687863069773661,0.8,0.625,0.4,0.92
