soc,scenario,eta,t,task_id,p_ij
17-2199.08,Baseline,2.0,2026.0,16521,0.03534305877438928
17-2199.08,Baseline,2.0,2026.0,16512,0.04603512245512649
17-2199.08,Baseline,2.0,2026.0,16516,0.03238396955191054
17-2199.08,Baseline,2.0,2026.0,21057,0.03230300234680728
17-2199.08,Baseline,2.0,2026.0,16520,0.07692263120217946
17-2199.08,Baseline,2.0,2026.0,21058,0.07264874358128559
17-2199.08,Baseline,2.0,2026.0,16528,0.02877714268860575
17-2199.08,Baseline,2.0,2026.0,16523,0.027817186184935477
17-2199.08,Baseline,2.0,2026.0,16514,0.026519963409648045
17-2199.08,Baseline,2.0,2026.0,16510,0.06674698814191445
17-2199.08,Baseline,2.0,2026.0,16515,0.025335162724899666
17-2199.08,Baseline,2.0,2026.0,16530,0.024591312934130895
17-2199.08,Baseline,2.0,2026.0,16518,0.03234940061127022
17-2199.08,Baseline,2.0,2026.0,16519,0.06091281566251619
17-2199.08,Baseline,2.0,2026.0,16525,0.05923352602666824
17-2199.08,Baseline,2.0,2026.0,16522,0.05901314680936536
17-2199.08,Baseline,2.0,2026.0,16513,0.03631814556882363
17-2199.08,Baseline,2.0,2026.25,16517,0.0725375335436563
17-2199.08,Baseline,2.0,2026.25,16509,0.09427860836719713
17-2199.08,Baseline,2.0,2026.25,16511,0.09041826822987037
17-2199.08,Baseline,2.0,2026.25,16521,0.03514570763478219
17-2199.08,Baseline,2.0,2026.25,16512,0.045928275475648615
17-2199.08,Baseline,2.0,2026.25,16516,0.032203141589711014
17-2199.08,Baseline,2.0,2026.25,21057,0.032122626495170684
17-2199.08,Baseline,2.0,2026.25,16520,0.07711401318962897
17-2199.08,Baseline,2.0,2026.25,21058,0.07282949222073024
17-2199.08,Baseline,2.0,2026.25,16528,0.02861645478831718
17-2199.08,Baseline,2.0,2026.25,16523,0.027661858559522433
17-2199.08,Baseline,2.0,2026.25,16514,0.02637187931102371
17-2199.08,Baseline,2.0,2026.25,16510,0.06691305333036716
17-2199.08,Baseline,2.0,2026.25,16515,0.025193694402426314
17-2199.08,Baseline,2.0,2026.25,16530,0.02445399817416728
17-2199.08,Baseline,2.0,2026.25,16518,0.032274318031733196
17-2199.08,Baseline,2.0,2026.25,16519,0.061064365545046836
17-2199.08,Baseline,2.0,2026.25,16525,0.05938089786974562
17-2199.08,Baseline,2.0,2026.25,16522,0.059159970353301894
17-2199.08,Baseline,2.0,2026.25,16513,0.03633184288795307
17-2199.08,Baseline,2.0,2026.5,16517,0.0725647539712383
17-2199.08,Baseline,2.0,2026.5,16509,0.09451150592250303
17-2199.08,Baseline,2.0,2026.5,16511,0.09064162954152351
17-2199.08,Baseline,2.0,2026.5,16521,0.03494927047320514
17-2199.08,Baseline,2.0,2026.5,16512,0.04582192332884316
17-2199.08,Baseline,2.0,2026.5,16516,0.0320231510829475
17-2199.08,Baseline,2.0,2026.5,21057,0.03194308600514321
17-2199.08,Baseline,2.0,2026.5,16520,0.07730450884355018
17-2199.08,Baseline,2.0,2026.5,21058,0.07300940377210056
17-2199.08,Baseline,2.0,2026.5,16528,0.028456511070255517
17-2199.08,Baseline,2.0,2026.5,16523,0.027507250291683747
17-2199.08,Baseline,2.0,2026.5,16514,0.026224481023553087
17-2199.08,Baseline,2.0,2026.5,16510,0.06707834943314797
17-2199.08,Baseline,2.0,2026.5,16515,0.02505288125194206
17-2199.08,Baseline,2.0,2026.5,16530,0.024317319350099734
17-2199.08,Baseline,2.0,2026.5,16518,0.03219958317670524
17-2199.08,Baseline,2.0,2026.5,16519,0.061215213565589906
17-2199.08,Baseline,2.0,2026.5,16525,0.059527587200286745
17-2199.08,Baseline,2.0,2026.5,16522,0.059306113924000245
17-2199.08,Baseline,2.0,2026.5,16513,0.036345476771681096
17-2199.08,Baseline,2.0,2026.75,16517,0.07259184862606795
