soc,scenario,eta,t,task_id,p_ij
49-1011.00,Slow,2.0,2024.0,2914,0.047356937791246
49-1011.00,Slow,2.0,2024.0,2912,0.03654841447097673
49-1011.00,Slow,2.0,2024.0,15263,0.04650469756305302
49-1011.00,Slow,2.0,2024.0,2929,0.08171021538299714
49-1011.00,Slow,2.0,2024.0,15262,0.04496908692966085
49-1011.00,Slow,2.0,2024.0,2918,0.08011953503841965
49-1011.00,Slow,2.0,2024.0,2925,0.07978495343296486
49-1011.00,Slow,2.0,2024.0,2919,0.042334244224164194
49-1011.00,Slow,2.0,2024.0,2915,0.07464997642043401
49-1011.00,Slow,2.0,2024.0,2920,0.04077732758506719
49-1011.00,Slow,2.0,2024.0,2916,0.0405279684071885
49-1011.00,Slow,2.0,2024.0,2923,0.05317802919551005
49-1011.00,Slow,2.0,2024.0,2931,0.03799334283963677
49-1011.00,Slow,2.0,2024.0,2917,0.03780079967697095
49-1011.00,Slow,2.0,2024.0,2926,0.04679645741620748
49-1011.00,Slow,2.0,2024.0,2930,0.05768697256760914
49-1011.00,Slow,2.0,2024.0,2927,0.03178540406630879
49-1011.00,Slow,2.0,2024.0,15264,0.03143661686180758
49-1011.00,Slow,2.0,2024.0,2921,0.04077936835928675
49-1011.00,Slow,2.0,2024.0,2932,0.04725965177049031
49-1011.00,Slow,2.0,2024.25,2914,0.04712758121782612
49-1011.00,Slow,2.0,2024.25,2912,0.03614248570929312
49-1011.00,Slow,2.0,2024.25,15263,0.04627946851365782
49-1011.00,Slow,2.0,2024.25,2929,0.08214650359076407
49-1011.00,Slow,2.0,2024.25,15262,0.04475129506707309
49-1011.00,Slow,2.0,2024.25,2918,0.0805473298763746
49-1011.00,Slow,2.0,2024.25,2925,0.08021096178671691
49-1011.00,Slow,2.0,2024.25,2919,0.042129213290019424
49-1011.00,Slow,2.0,2024.25,2915,0.07504856678358085
49-1011.00,Slow,2.0,2024.25,2920,0.040579837025830484
49-1011.00,Slow,2.0,2024.25,2916,0.040331685530907165
49-1011.00,Slow,2.0,2024.25,2923,0.05321631875965757
49-1011.00,Slow,2.0,2024.25,2931,0.03780933552554737
49-1011.00,Slow,2.0,2024.25,2917,0.037617724877568606
49-1011.00,Slow,2.0,2024.25,2926,0.046830152082693276
49-1011.00,Slow,2.0,2024.25,2930,0.05799498969563962
49-1011.00,Slow,2.0,2024.25,2927,0.03163146270731402
49-1011.00,Slow,2.0,2024.25,15264,0.03128436473023773
49-1011.00,Slow,2.0,2024.25,2921,0.0408087305651509
49-1011.00,Slow,2.0,2024.25,2932,0.04751199266414713
49-1011.00,Slow,2.0,2024.5,2914,0.04690043555149507
49-1011.00,Slow,2.0,2024.5,2912,0.03574046994109116
49-1011.00,Slow,2.0,2024.5,15263,0.04605641058364453
49-1011.00,Slow,2.0,2024.5,2929,0.08257858615193914
49-1011.00,Slow,2.0,2024.5,15262,0.04453560263231383
49-1011.00,Slow,2.0,2024.5,2918,0.08097100094047953
49-1011.00,Slow,2.0,2024.5,2925,0.08063286358762349
49-1011.00,Slow,2.0,2024.5,2919,0.041926158773375896
49-1011.00,Slow,2.0,2024.5,2915,0.0754433148925194
49-1011.00,Slow,2.0,2024.5,2920,0.04038425019784893
49-1011.00,Slow,2.0,2024.5,2916,0.04013729474429266
49-1011.00,Slow,2.0,2024.5,2923,0.053254239227478184
49-1011.00,Slow,2.0,2024.5,2931,0.037627101969537155
49-1011.00,Slow,2.0,2024.5,2917,0.03743641484717092
49-1011.00,Slow,2.0,2024.5,2926,0.04686352194585699
49-1011.00,Slow,2.0,2024.5,2930,0.05830003765979706
49-1011.00,Slow,2.0,2024.5,2927,0.03147900528242584
49-1011.00,Slow,2.0,2024.5,15264,0.031133580249287
49-1011.00,Slow,2.0,2024.5,2921,0.040837809730908024
49-1011.00,Slow,2.0,2024.5,2932,0.04776190109091509
49-1011.00,Slow,2.0,2024.75,2914,0.046675468977184095
49-1011.00,Slow,2.0,2024.75,2912,0.035342310858189785
49-1011.00,Slow,2.0,2024.75,15263,0.04583549253049157
49-1011.00,Slow,2.0,2024.75,2929,0.08300652358599701
