soc,scenario,eta,t,task_id,p_ij
27-3092.00,Fast,1.0,2024.0,8653,0.08323609258802052
27-3092.00,Fast,1.0,2024.0,21183,0.07403109168423852
27-3092.00,Fast,1.0,2024.0,8663,0.07402426051473665
27-3092.00,Fast,1.0,2024.0,8655,0.09259739510450155
27-3092.00,Fast,1.0,2024.0,8659,0.08812309871065117
27-3092.00,Fast,1.0,2024.0,8656,0.06439914268658908
27-3092.00,Fast,1.0,2024.0,8654,0.07692812004826287
27-3092.00,Fast,1.0,2024.0,21185,0.0743100534918418
27-3092.00,Fast,1.0,2024.0,8657,0.05682508350138071
27-3092.00,Fast,1.0,2024.0,21184,0.07153657659188889
27-3092.00,Fast,1.0,2024.0,8662,0.07439727600235849
27-3092.00,Fast,1.0,2024.0,8661,0.06117407571373411
27-3092.00,Fast,1.0,2024.0,8658,0.06076544432095107
27-3092.00,Fast,1.0,2024.0,8660,0.04765228904084456
27-3092.00,Fast,1.0,2024.25,8653,0.08287819141317875
27-3092.00,Fast,1.0,2024.25,21183,0.07371277046246098
27-3092.00,Fast,1.0,2024.25,8663,0.07370596866583706
27-3092.00,Fast,1.0,2024.25,8655,0.0927832139004707
27-3092.00,Fast,1.0,2024.25,8659,0.08829993876193994
27-3092.00,Fast,1.0,2024.25,8656,0.06412223722274886
27-3092.00,Fast,1.0,2024.25,8654,0.07708249470024317
27-3092.00,Fast,1.0,2024.25,21185,0.07445917436778735
27-3092.00,Fast,1.0,2024.25,8657,0.056580745215989436
27-3092.00,Fast,1.0,2024.25,21184,0.07168013182381586
27-3092.00,Fast,1.0,2024.25,8662,0.07476299790745419
27-3092.00,Fast,1.0,2024.25,8661,0.06129683611191619
27-3092.00,Fast,1.0,2024.25,8658,0.060887384702616315
27-3092.00,Fast,1.0,2024.25,8660,0.047747914743541175
27-3092.00,Fast,1.0,2024.5,8653,0.08251885092157513
27-3092.00,Fast,1.0,2024.5,21183,0.07339316909660352
27-3092.00,Fast,1.0,2024.5,8663,0.07338639679098205
27-3092.00,Fast,1.0,2024.5,8655,0.09296977997565133
27-3092.00,Fast,1.0,2024.5,8659,0.08847748998398722
27-3092.00,Fast,1.0,2024.5,8656,0.0638442181702882
27-3092.00,Fast,1.0,2024.5,8654,0.07723749017729985
27-3092.00,Fast,1.0,2024.5,21185,0.07460889494049663
27-3092.00,Fast,1.0,2024.5,8657,0.0563354243124498
27-3092.00,Fast,1.0,2024.5,21184,0.0718242643700019
27-3092.00,Fast,1.0,2024.5,8662,0.07513019058075406
27-3092.00,Fast,1.0,2024.5,8661,0.06142009019693481
27-3092.00,Fast,1.0,2024.5,8658,0.0610098154733823
27-3092.00,Fast,1.0,2024.5,8660,0.04784392500959336
27-3092.00,Fast,1.0,2024.75,8653,0.08215806241329382
27-3092.00,Fast,1.0,2024.75,21183,0.07307227984886588
27-3092.00,Fast,1.0,2024.75,8663,0.07306553715308524
27-3092.00,Fast,1.0,2024.75,8655,0.09315709784695467
27-3092.00,Fast,1.0,2024.75,8659,0.08865575667544766
27-3092.00,Fast,1.0,2024.75,8656,0.06356507879814721
27-3092.00,Fast,1.0,2024.75,8654,0.07739311023199519
27-3092.00,Fast,1.0,2024.75,21185,0.07475921883482241
27-3092.00,Fast,1.0,2024.75,8657,0.05608911485134982
27-3092.00,Fast,1.0,2024.75,21184,0.0719689777200092
27-3092.00,Fast,1.0,2024.75,8662,0.07549886291228132
27-3092.00,Fast,1.0,2024.75,8661,0.061543840952868224
27-3092.00,Fast,1.0,2024.75,8658,0.06113273959739418
27-3092.00,Fast,1.0,2024.75,8660,0.0479403221634851
27-3092.00,Fast,1.0,2025.0,8653,0.08179581711816236
27-3092.00,Fast,1.0,2025.0,21183,0.0727500949189606
27-3092.00,Fast,1.0,2025.0,8663,0.07274338195257901
27-3092.00,Fast,1.0,2025.0,8655,0.0933451720677688
27-3092.00,Fast,1.0,2025.0,8659,0.08883474316969005
27-3092.00,Fast,1.0,2025.0,8656,0.06328481232090902
27-3092.00,Fast,1.0,2025.0,8654,0.0775493586471957
27-3092.00,Fast,1.0,2025.0,21185,0.07491014970489021
27-3092.00,Fast,1.0,2025.0,8657,0.055841810845313505
27-3092.00,Fast,1.0,2025.0,21184,0.07211427539158026
27-3092.00,Fast,1.0,2025.0,8662,0.07586902386385129
27-3092.00,Fast,1.0,2025.0,8661,0.06166809138789289
27-3092.00,Fast,1.0,2025.0,8658,0.06125616006273437
27-3092.00,Fast,1.0,2025.0,8660,0.048037108548471985
27-3092.00,Fast,1.0,2025.25,8653,0.08124969834054523
27-3092.00,Fast,1.0,2025.25,21183,0.07226437090141971
27-3092.00,Fast,1.0,2025.25,8663,0.07225770275489717
27-3092.00,Fast,1.0,2025.25,8655,0.0936287116056254
27-3092.00,Fast,1.0,2025.25,8659,0.0891045821068946
27-3092.00,Fast,1.0,2025.25,8656,0.06286228430463531
27-3092.00,Fast,1.0,2025.25,8654,0.07778491779637095
27-3092.00,Fast,1.0,2025.25,21185,0.07513769215574854
27-3092.00,Fast,1.0,2025.25,8657,0.05546897684776671
27-3092.00,Fast,1.0,2025.25,21184,0.07233332526705263
27-3092.00,Fast,1.0,2025.25,8662,0.07642707623640072
27-3092.00,Fast,1.0,2025.25,8661,0.06185541057907642
27-3092.00,Fast,1.0,2025.25,8658,0.06144222799672937
27-3092.00,Fast,1.0,2025.25,8660,0.048183023106837274
27-3092.00,Fast,1.0,2025.5,8653,0.08070025174110482
27-3092.00,Fast,1.0,2025.5,21183,0.07177568708272951
27-3092.00,Fast,1.0,2025.5,8663,0.0717690640291797
27-3092.00,Fast,1.0,2025.5,8655,0.09391397891608479
27-3092.00,Fast,1.0,2025.5,8659,0.08937606533091148
27-3092.00,Fast,1.0,2025.5,8656,0.06243718157749075
27-3092.00,Fast,1.0,2025.5,8654,0.07802191234551673
27-3092.00,Fast,1.0,2025.5,21185,0.0753666211561355
27-3092.00,Fast,1.0,2025.5,8657,0.05509387095413369
27-3092.00,Fast,1.0,2025.5,21184,0.07255370994181383
27-3092.00,Fast,1.0,2025.5,8662,0.07698852914916228
27-3092.00,Fast,1.0,2025.5,8661,0.06204387121589024
27-3092.00,Fast,1.0,2025.5,8658,0.061629429751711186
27-3092.00,Fast,1.0,2025.5,8660,0.0483298268081355
27-3092.00,Fast,1.0,2025.75,8653,0.08014744680932846
27-3092.00,Fast,1.0,2025.75,21183,0.07128401632650608
27-3092.00,Fast,1.0,2025.75,8663,0.07127743864154666
27-3092.00,Fast,1.0,2025.75,8655,0.09420098983990731
27-3092.00,Fast,1.0,2025.75,8659,0.08964920791707714
27-3092.00,Fast,1.0,2025.75,8656,0.06200948053371976
27-3092.00,Fast,1.0,2025.75,8654,0.07826035545482951
