soc,scenario,eta,t,task_id,p_ij
17-2199.08,Slow,8.0,2024.0,16517,0.03471811164018593
17-2199.08,Slow,8.0,2024.0,16509,0.14704241259593331
17-2199.08,Slow,8.0,2024.0,16511,0.141021601119563
17-2199.08,Slow,8.0,2024.0,16521,0.004115931002005828
17-2199.08,Slow,8.0,2024.0,16512,0.008422500532248
17-2199.08,Slow,8.0,2024.0,16516,0.0037713256540010554
17-2199.08,Slow,8.0,2024.0,21057,0.003761896491919823
17-2199.08,Slow,8.0,2024.0,16520,0.12027150952625769
17-2199.08,Slow,8.0,2024.0,21058,0.113589120901778
17-2199.08,Slow,8.0,2024.0,16528,0.003351287009346419
17-2199.08,Slow,8.0,2024.0,16523,0.0032394937783401458
17-2199.08,Slow,8.0,2024.0,16514,0.00308842367794514
17-2199.08,Slow,8.0,2024.0,16510,0.10436149797137755
17-2199.08,Slow,8.0,2024.0,16515,0.0029504458673463786
17-2199.08,Slow,8.0,2024.0,16530,0.002863819680456202
17-2199.08,Slow,8.0,2024.0,16518,0.0059185862735982725
17-2199.08,Slow,8.0,2024.0,16519,0.09523954361324453
17-2199.08,Slow,8.0,2024.0,16525,0.09261390930668548
17-2199.08,Slow,8.0,2024.0,16522,0.09226933787537853
17-2199.08,Slow,8.0,2024.0,16513,0.017389245482388776
17-2199.08,Slow,8.0,2024.25,16517,0.034608761301462246
17-2199.08,Slow,8.0,2024.25,16509,0.14730726201936598
17-2199.08,Slow,8.0,2024.25,16511,0.14127560599535827
17-2199.08,Slow,8.0,2024.25,16521,0.003935522061247021
17-2199.08,Slow,8.0,2024.25,16512,0.008258778973014483
17-2199.08,Slow,8.0,2024.25,16516,0.003606021409065152
17-2199.08,Slow,8.0,2024.25,21057,0.003597005544763325
17-2199.08,Slow,8.0,2024.25,16520,0.12048813981265635
17-2199.08,Slow,8.0,2024.25,21058,0.11379371502294308
17-2199.08,Slow,8.0,2024.25,16528,0.0032043938424686706
17-2199.08,Slow,8.0,2024.25,16523,0.003097500717508883
17-2199.08,Slow,8.0,2024.25,16514,0.002953052301680335
17-2199.08,Slow,8.0,2024.25,16510,0.10454947150961268
17-2199.08,Slow,8.0,2024.25,16515,0.002821122316141375
17-2199.08,Slow,8.0,2024.25,16530,0.002738293116764161
17-2199.08,Slow,8.0,2024.25,16518,0.00580353728435078
17-2199.08,Slow,8.0,2024.25,16519,0.09541108689636021
17-2199.08,Slow,8.0,2024.25,16525,0.09278072335746634
17-2199.08,Slow,8.0,2024.25,16522,0.09243553129199472
17-2199.08,Slow,8.0,2024.25,16513,0.01733447522577587
17-2199.08,Slow,8.0,2024.5,16517,0.034503581133919284
17-2199.08,Slow,8.0,2024.5,16509,0.14756201117748885
17-2199.08,Slow,8.0,2024.5,16511,0.14151992417218978
17-2199.08,Slow,8.0,2024.5,16521,0.003761993173849519
17-2199.08,Slow,8.0,2024.5,16512,0.008101301079195692
17-2199.08,Slow,8.0,2024.5,16516,0.003447021186652888
17-2199.08,Slow,8.0,2024.5,21057,0.00343840285865676
17-2199.08,Slow,8.0,2024.5,16520,0.1206965087128741
17-2199.08,Slow,8.0,2024.5,21058,0.11399050676765664
17-2199.08,Slow,8.0,2024.5,16528,0.0030631025754872315
17-2199.08,Slow,8.0,2024.5,16523,0.0029609226867273798
17-2199.08,Slow,8.0,2024.5,16514,0.002822843431710274
17-2199.08,Slow,8.0,2024.5,16510,0.10473027651191977
17-2199.08,Slow,8.0,2024.5,16515,0.0026967306321122528
17-2199.08,Slow,8.0,2024.5,16530,0.002617553618795305
17-2199.08,Slow,8.0,2024.5,16518,0.005692875789325347
17-2199.08,Slow,8.0,2024.5,16519,0.09557608822575318
