soc,scenario,eta,t,task_id,p_ij
49-1011.00,Baseline,0.5,2024.0,2914,0.05724533686482101
49-1011.00,Baseline,0.5,2024.0,2912,0.05275134133614127
49-1011.00,Baseline,0.5,2024.0,15263,0.056215144009706175
49-1011.00,Baseline,0.5,2024.0,2929,0.06288884414552752
49-1011.00,Baseline,0.5,2024.0,15262,0.05435888910595296
49-1011.00,Baseline,0.5,2024.0,2918,0.06166456578808357
49-1011.00,Baseline,0.5,2024.0,2925,0.061407052693291435
49-1011.00,Baseline,0.5,2024.0,2919,0.05117387619555626
49-1011.00,Baseline,0.5,2024.0,2915,0.05745488138254101
49-1011.00,Baseline,0.5,2024.0,2920,0.04929186647042517
49-1011.00,Baseline,0.5,2024.0,2916,0.04899043967207676
49-1011.00,Baseline,0.5,2024.0,2923,0.05203986718906664
49-1011.00,Baseline,0.5,2024.0,2931,0.04592656981038337
49-1011.00,Baseline,0.5,2024.0,2917,0.04569382253570928
49-1011.00,Baseline,0.5,2024.0,2926,0.045794879308236315
49-1011.00,Baseline,0.5,2024.0,2930,0.044399185708016216
49-1011.00,Baseline,0.5,2024.0,2927,0.038422377966690395
49-1011.00,Baseline,0.5,2024.0,15264,0.03800076200191191
49-1011.00,Baseline,0.5,2024.0,2921,0.0399065731764743
49-1011.00,Baseline,0.5,2024.0,2932,0.03637372463938856
49-1011.00,Baseline,0.5,2024.25,2914,0.05718447421256891
49-1011.00,Baseline,0.5,2024.25,2912,0.05261507789171806
49-1011.00,Baseline,0.5,2024.25,15263,0.056155376647881686
49-1011.00,Baseline,0.5,2024.25,2929,0.06300436816388517
49-1011.00,Baseline,0.5,2024.25,15262,0.054301095295213785
49-1011.00,Baseline,0.5,2024.25,2918,0.06177784086138013
49-1011.00,Baseline,0.5,2024.25,2925,0.061519854726450364
49-1011.00,Baseline,0.5,2024.25,2919,0.05111946865772245
49-1011.00,Baseline,0.5,2024.25,2915,0.05756042345223171
49-1011.00,Baseline,0.5,2024.25,2920,0.049239459865937356
49-1011.00,Baseline,0.5,2024.25,2916,0.0489383535414548
49-1011.00,Baseline,0.5,2024.25,2923,0.0520613003682944
